0,91796.06,93992.82,82115.32,74363.46,95991.38,79419.21,88432.5,93227.67,94890.78,85005.11,87721.94,87967.27,92559.15,81249.39,80399.04,90773.16,92352.18,80209.76,85915.35,86126.6,84739.98,93286.31,88397.34,77558.6
1010,108144.6,99057.72,100448.51,105883.15,95460.81,105237.29,97395.13,104861.09,99692.78,97887.46,86777.06,94939.95,96021.83,103920.18,99185.1,103791.96,110362.2,100525.34,94825.74,88483.13,100024.6,105693.79,102720.95,98099.47
2019,93382.73,99457.05,93323.23,94871.33,89949.07,94534.33,104878.57,102105.31,101049.46,88378.21,96068.83,99493.3,94029.14,89668.66,95962.73,97789.16,104749.7,95054.0,98746.57,99783.62,99679.06,90688.59,100443.0,90370.54
3020,84675.52,91103.7,94312.98,89472.18,81929.84,85427.51,89569.69,80569.9,86701.11,85919.15,91726.16,82812.38,85735.74,89443.42,87431.51,87976.3,79780.93,92843.82,88370.08,95878.87,84869.84,90139.27,84204.46,81344.67
4029,120257.97,122993.93,129024.82,118588.58,123450.85,112760.94,110806.07,117852.04,127672.74,109236.14,128061.28,110992.44,119603.23,114028.74,111148.08,107951.81,121911.15,119654.96,126395.13,110143.24,125261.61,117090.72,127457.2,134504.59
5037,120414.0,118120.25,109333.06,119570.24,116750.0,123307.2,106016.07,112250.49,125312.93,116115.43,119023.45,107267.99,122616.99,125168.84,107819.23,121363.41,114752.68,120851.65,110172.75,118423.66,98646.79,121545.69,126837.13,112973.98
6038,131222.76,135009.64,140709.13,140479.7,133575.58,130436.9,123099.67,133647.79,124504.6,126908.63,122591.51,137693.03,135392.5,134243.16,130014.91,127863.59,138669.38,142357.41,136946.93,131824.96,128866.86,140115.97,140151.05,138013.81
7039,70272.87,64136.33,67339.89,70053.66,72215.01,61028.36,64072.55,74911.84,67181.12,66176.78,71765.3,62751.82,70960.93,63681.62,66627.18,67060.56,65188.94,69703.73,72125.11,67329.52,71096.07,62307.39,65977.49,72865.89
8048,108380.7,110624.99,110700.59,118262.62,109851.19,105575.9,119571.74,113976.83,120394.5,108856.74,112073.67,129615.61,118067.17,104613.13,114459.19,115358.76,116156.45,120554.85,111077.81,110749.22,117809.51,113460.02,109971.73,117459.16
9049,129348.04,135215.89,124231.0,120720.09,136646.46,126761.91,131046.09,120971.86,118190.23,132334.37,126844.54,133722.64,129842.76,135203.79,130988.82,140620.5,128739.2,138427.0,114788.69,130036.75,127078.85,125986.43,135716.43,135167.96
10118,103433.29,112535.46,107337.54,114369.22,96489.14,99322.45,98259.33,107938.05,97457.98,94520.03,103489.17,111387.07,113567.2,101679.25,117142.74,108607.35,104584.93,98271.14,107234.31,102129.43,104472.62,105041.77,103489.16,105596.37
11208,94223.2,106828.59,106043.78,96802.91,97692.52,103676.95,98068.84,98509.3,103768.67,104427.9,104447.46,100561.42,104733.5,108720.74,96521.8,96095.39,94337.97,98563.89,104591.33,98999.99,106355.77,107207.04,108533.5,106706.47
12228,108815.43,116611.24,101353.41,114428.14,110037.73,105087.32,118357.79,112474.54,114371.22,98386.4,113848.98,107548.47,116756.81,114594.73,112393.06,112191.23,117122.31,109161.15,111369.7,121923.4,99864.59,107506.22,112754.58,110624.85
13239,108545.69,107933.81,108274.47,120303.23,114825.47,108087.36,116562.93,100516.18,99104.84,106275.78,113239.14,113611.96,114185.76,117613.24,104911.89,120326.35,98893.14,118666.11,106207.27,109649.37,109609.8,110227.72,110312.33,111628.51
14247,120986.13,116168.68,123340.67,118549.85,110247.92,118323.05,131671.46,120912.98,126824.14,118800.59,120520.43,129439.65,127883.18,126647.62,123631.26,129012.16,114637.17,128443.92,122054.1,119489.7,122816.52,125680.96,130362.17,117216.04
15248,157495.24,163571.66,151667.7,152087.58,149888.47,158516.71,154456.09,145798.66,153293.61,149686.82,154934.86,160412.28,150070.75,149225.82,152859.94,155891.09,151282.8,150533.09,156407.86,148123.15,144265.04,140641.52,153282.93,139034.95
16259,116940.93,130134.06,115311.22,113132.45,118613.23,104732.14,122704.46,126155.89,112797.4,112970.93,123292.17,117599.7,124150.86,115762.12,105961.83,117620.58,121634.76,130139.15,123631.44,128023.7,115810.4,119386.65,119436.4,116509.45
17268,98167.99,99080.65,106989.63,94810.06,107874.32,103983.77,98817.6,101159.63,108193.73,101316.5,98738.97,91846.72,92542.27,96003.59,97625.18,100956.66,100265.95,99636.12,100642.32,100659.07,89466.62,96237.24,92991.23,99943.21
18297,116138.5,124697.31,116982.42,107760.48,104844.22,123515.76,118074.25,111942.24,128906.11,117507.19,123534.2,118339.81,116154.45,112169.52,124300.65,112245.5,117171.76,128472.29,112831.34,130395.0,115302.89,124167.07,117584.73,115733.1
19298,111707.32,108206.71,114112.38,99682.2,103902.57,94404.06,112128.64,111711.37,99435.63,108476.66,107156.5,95213.74,104380.69,112337.22,112220.18,111258.08,105658.77,109988.44,104811.29,101838.89,114424.46,102451.15,115254.77,110413.18
20299,104679.23,104483.05,103823.28,101474.38,101820.4,98100.99,102865.82,92223.12,104672.44,99090.57,105023.76,110257.54,105215.31,102131.66,107856.44,110333.53,112089.62,108637.74,107039.79,96931.19,105370.59,109894.82,102509.18,98660.45
21308,113925.62,113561.2,103900.6,112291.03,113685.61,104726.58,115528.7,112461.84,111322.98,118254.21,114751.23,123695.3,119325.71,121807.37,124900.6,108681.01,126843.1,116009.4,119690.42,117784.08,121867.06,113197.88,106100.8,107138.18
22317,93817.72,103510.77,99888.9,97480.86,91148.03,96796.98,102502.38,102743.99,104752.66,103843.03,96533.73,101378.5,104260.17,104518.77,106563.17,101744.56,101182.82,102336.24,98263.46,88824.16,99078.66,99565.55,97736.16,96984.29
23318,103560.1,117749.26,107714.32,108799.43,98548.35,111237.84,108784.06,113059.13,113164.21,107423.51,109339.16,112171.37,102562.22,117675.97,115795.78,109401.49,122048.39,110659.63,107521.51,112801.89,112457.31,107111.62,113889.25,113769.43
24326,124748.07,130383.8,125297.21,113220.37,114627.23,119426.2,120907.18,119396.23,117077.06,124622.6,109981.29,119998.49,117754.08,125041.84,114406.29,117418.22,123759.65,120393.35,129426.14,135319.79,122490.21,118391.7,123870.24,117610.87
25327,167427.65,176558.0,182188.9,172495.66,159137.55,151696.58,170191.13,159888.72,161113.63,179519.39,164231.0,159955.57,156513.26,184352.62,167713.51,172333.56,179468.44,169357.09,172731.04,171063.06,167128.56,177068.52,160514.56,171221.65
26328,215432.65,217214.25,211525.26,202161.6,218667.75,200393.71,214223.01,190591.54,185165.07,194580.92,200376.67,224739.74,225362.7,212471.67,217751.34,218202.34,206273.97,198248.01,223292.04,209720.84,220457.34,211605.67,195556.52,204371.49
27329,211471.66,196114.61,200661.58,214018.04,201542.75,208041.33,203702.65,222331.91,196399.6,215053.38,205479.69,203007.59,220152.01,213911.86,214680.71,209913.8,215081.47,198009.23,211415.39,202709.13,217123.72,198912.29,209676.87,205797.39
28337,206408.35,198544.67,207045.35,214463.77,204474.3,204272.3,209037.57,206136.17,205577.22,208146.53,220791.57,223786.22,211951.6,202788.66,216967.49,212262.21,201334.37,201836.47,221243.39,224062.09,205558.69,212412.64,206523.44,202265.88
