0,94334.84,104147.08,92152.35,100807.22,95675.82,103952.77,96699.63,91498.83,96004.87,95018.69,96549.14,102414.93,89127.61,96357.73,95518.51,100045.66,97773.96,102741.12,103926.39,101917.81,102628.28,87331.86,98161.27,102780.16
1008,56115.34,54429.53,55715.41,55515.08,56768.76,58581.55,61700.51,55329.36,54755.51,64611.89,57524.53,61565.29,60173.66,54047.44,55677.78,57984.67,49570.5,56020.99,57202.82,55664.67,59644.56,58484.82,57580.74,59727.57
2018,123611.93,113637.68,121281.0,122758.24,127019.56,127096.6,127474.09,120338.52,129044.89,121340.39,128291.7,128401.79,128419.0,126100.89,121298.08,127257.08,121935.85,132187.32,140029.0,120381.57,127648.48,112578.46,127022.98,128485.7
3019,107366.98,113515.84,114109.33,112677.27,101570.18,113547.58,106394.59,111323.25,110950.83,113574.71,117640.6,113465.7,117172.96,118853.89,107236.41,114917.68,115492.38,115753.61,113610.16,109591.44,107462.42,101201.47,116706.4,111954.46
4028,104136.98,102538.42,101064.56,95869.43,98623.04,107447.19,102017.63,105468.83,95865.27,107237.88,105596.83,96578.62,107247.71,97798.11,112661.88,99002.65,100011.85,99626.33,105407.46,105510.43,98620.98,103001.17,108173.71,102091.89
5038,76844.91,79164.82,67262.85,72683.48,82817.77,74052.7,73466.28,67445.7,75047.1,78256.35,77105.6,70227.68,70424.92,83119.95,76217.57,78581.52,76924.76,82514.29,82183.92,80057.21,70454.83,74967.38,69674.5,74657.08
6048,89107.51,97391.58,91892.24,90422.77,96345.74,92581.34,94422.26,97425.82,101691.07,90953.89,85624.88,104515.93,93891.29,104204.97,100661.83,101543.31,95785.28,93538.39,91990.72,89743.58,93316.35,97350.75,96943.46,96102.78
7058,94316.9,79112.23,92715.09,105861.08,101403.3,90113.22,90734.71,94306.34,98384.86,92408.13,84784.9,84977.32,93304.47,84306.49,94403.7,91740.63,91978.85,90745.02,92620.31,94710.01,86415.46,87337.53,96351.27,92943.74
8068,107227.64,116193.63,108920.2,106360.02,112609.57,100948.19,108832.66,103484.62,114417.73,109725.91,102043.05,104094.16,105238.94,106033.86,93928.0,98043.38,111608.8,112166.67,108453.66,99964.44,107206.43,106664.41,114956.52,102474.02
9070,106129.27,100045.21,99507.4,97853.56,98749.46,94856.71,105919.96,105399.87,110526.16,99398.43,101715.43,98381.75,110660.61,105833.53,106029.72,100315.83,110515.61,97882.36,96124.04,107219.85,107007.63,101890.54,102067.25,110371.45
10078,94672.13,89381.61,95957.22,92112.22,96698.79,99870.87,90615.03,89634.48,96151.66,95046.16,102729.16,93991.1,90470.05,92449.41,96937.77,100176.72,92849.04,98157.42,97731.21,93036.05,102004.52,99568.05,97522.15,93096.22
11087,84464.25,91006.92,98567.53,87542.75,92879.64,98219.0,90684.1,84480.66,94768.18,90860.79,89989.36,101835.69,88089.92,94086.87,86716.11,88816.38,91360.59,94723.2,90572.29,92289.3,92663.86,87864.06,93809.3,94122.49
12088,123666.12,131145.13,118140.64,126651.08,121925.91,120516.02,117045.9,126480.15,130122.17,115948.69,120142.27,110907.46,130784.0,114590.05,121704.6,130845.53,124021.22,122643.87,115554.0,124992.22,127363.08,118277.02,124715.68,116548.68
