0,61367.86,64155.04,71316.95,63398.15,59012.34,60862.92,73187.47,66143.07,68186.63,68664.99,71175.55,61613.04,66454.66,67181.44,65165.73,62506.07,67601.07,62775.59,62977.72,63519.57,66684.94,63581.86,63251.81,64709.52
1002,111629.19,110767.93,107363.2,120706.18,106480.58,109333.17,109977.63,109594.3,113057.18,105663.46,119777.84,109734.86,109949.16,107814.51,113046.99,118146.17,106215.45,122819.72,104076.3,111058.57,95768.91,106222.63,109936.37,116018.13
2005,16114.1,16666.1,15887.62,15446.3,17471.59,17271.1,16951.33,15980.72,17210.79,16076.05,15496.94,17319.16,15415.84,16245.29,16566.19,18165.4,16991.21,16799.46,16922.05,16676.16,16940.47,16269.4,17535.66,16006.65
3071,51635.32,54917.4,49086.73,53854.0,49464.03,50174.53,51187.81,53322.41,52978.96,49895.4,55805.41,47322.35,51639.99,52673.88,55951.2,54152.63,47472.57,49004.95,49199.62,47535.11,48346.39,53159.15,51809.81,51879.75
4111,42735.04,39726.04,36986.42,36717.6,36074.46,35627.01,38392.26,41900.06,40991.11,41119.5,41815.51,38256.81,39892.51,40608.83,40177.49,38090.4,38934.71,38161.3,37413.04,38189.32,39634.27,41291.14,40863.02,39315.95
5270,46790.37,45130.58,46388.85,50150.24,50147.16,48869.73,50074.41,47983.54,50050.78,51612.72,48227.88,49791.19,51901.44,45145.8,49895.96,50144.42,50625.18,52177.32,43464.33,51896.0,46329.05,49481.07,46134.96,46758.38
6400,50310.45,47910.71,50188.75,46617.08,44363.67,49899.25,45610.23,48277.88,43136.97,50667.44,43351.86,45761.38,46413.08,47425.94,47955.24,48696.86,47170.68,41169.54,47355.29,44690.12,51562.22,46485.46,46127.2,47391.2
7557,48875.53,43779.55,49591.68,47002.99,50247.5,53370.3,50386.56,49198.68,47853.76,49620.29,48037.21,50515.57,50067.58,50573.77,51656.31,47205.63,50653.3,48043.73,49751.1,51059.12,49511.6,49172.18,48322.76,50042.69
8760,56719.92,59606.75,67216.05,54511.34,54876.29,57068.15,56848.84,59841.3,59151.57,58404.27,59642.83,53274.99,57883.12,56973.99,59644.2,58676.68,57303.93,51944.41,64306.72,55095.4,55087.54,59539.6,57338.19,57886.19
9761,46920.61,44789.07,46740.79,48561.32,49281.03,46630.42,45207.63,49067.39,50969.36,46175.19,49786.43,44959.51,49268.04,47487.34,45529.33,47273.88,49756.13,48559.33,47914.09,50268.14,45272.88,45678.23,46047.65,48656.57
10911,66622.48,60848.94,63333.75,62144.76,63243.43,59961.44,63424.03,54633.62,63054.22,60048.96,61830.51,63594.16,62589.23,61032.54,61655.53,58148.4,59507.02,63254.1,63270.7,63559.7,60742.81,60184.32,63760.59,62491.77
11971,58792.49,62521.34,58187.24,61752.58,59604.71,62614.12,57440.04,59818.32,58838.47,61653.02,58695.97,59895.11,59074.55,60045.32,56943.58,61746.73,61437.89,57238.83,62007.58,57139.28,63373.09,54657.41,60494.3,55657.26
12981,46015.7,45422.5,42591.06,42817.11,43776.21,43105.84,43809.25,42692.78,42427.14,42927.04,41739.96,37486.14,41092.13,45166.79,45953.05,44169.24,46450.44,43435.81,41105.42,43183.76,45846.54,41643.27,41226.44,43831.76
14120,48100.84,55223.32,53782.62,50950.98,49525.89,46641.73,48368.91,49791.59,48098.16,44471.53,51809.34,42970.87,45724.47,47973.01,54166.72,48515.96,49512.61,49368.98,49080.13,52725.44,45659.54,48685.34,48910.97,48545.45
15200,61095.36,60682.47,61678.71,56730.78,61749.02,52121.59,57786.75,59537.84,61995.74,62903.11,61695.52,59835.64,55072.23,60477.73,59549.62,53926.47,61933.59,61247.48,64916.54,66538.49,56277.21,56635.85,57477.87,59157.4
16220,40683.29,37976.43,40774.15,42868.91,41855.27,46743.3,45789.06,43128.63,45327.55,43636.5,43282.51,44525.26,45469.85,44713.44,44862.29,45620.55,42812.32,44358.77,46012.34,44063.23,41923.72,43996.74,37546.86,44100.2
17400,53056.12,53171.87,51182.52,56087.85,52251.3,48832.48,52202.77,49955.33,52204.67,54971.5,51263.3,49862.91,50435.88,55141.79,47196.68,54650.86,52674.12,49908.86,52819.02,56803.38,55800.98,50874.76,50794.48,47878.78
18401,61707.49,62784.98,53193.62,57417.96,59094.89,60122.14,61952.89,65428.46,57628.26,53112.09,57131.42,61056.8,62436.5,57248.56,56660.17,61080.38,61372.36,56628.24,63733.74,59482.25,63260.0,54638.66,61281.44,59361.55
