0,245668.59,217330.52,236291.33,241706.91,235156.11,243654.42,230112.63,229091.89,253039.05,236379.05,226157.31,236207.03,242410.33,243831.45,226493.33,232338.71,231521.95,211134.29,220635.2,239565.68,232520.57,214542.33,235645.03,230574.27
734,434738.86,410236.09,414317.3,427305.93,415715.03,426624.82,387291.48,445586.56,422878.19,428414.32,438612.17,423022.31,404734.16,396010.77,414480.95,439722.36,444845.09,441916.71,431996.58,421342.84,407663.66,398537.77,424087.29,419389.87
1734,475588.35,545968.89,532545.1,526421.97,430533.45,538883.05,535587.07,521970.13,537639.93,521866.94,511036.88,444374.27,563268.53,538278.07,500515.64,561963.6,487044.57,492425.63,510116.15,531314.56,545971.06,492031.74,471619.36,524310.94
2735,301148.37,302033.0,286400.64,306581.67,312502.3,290208.13,282603.36,299897.77,310325.38,279511.02,292903.36,306216.7,271159.5,307001.25,320829.09,293931.41,305699.16,308664.84,322545.51,295864.45,344314.69,306051.53,302943.6,300076.85
3735,888378.35,808675.25,892825.1,856733.37,824781.8,869025.71,991043.29,868269.92,980759.21,856836.6,839459.32,932076.3,849627.27,923234.22,898513.35,916842.79,934143.97,953774.66,843714.67,815865.16,951101.4,918714.64,901078.97,783064.93
4734,511680.13,469103.3,465922.93,430705.44,474080.23,467986.9,440524.75,512796.12,488927.38,480172.71,468621.47,443990.06,485013.51,481934.99,441367.7,454750.0,509043.17,467750.71,430392.98,442778.2,429694.86,481867.47,423289.18,460045.66
5734,489070.49,526195.65,555360.13,475109.63,486736.45,568093.6,550171.92,549488.16,542053.42,523692.63,477109.57,518261.39,514470.73,503584.53,536568.38,536487.87,526422.92,524470.74,537507.9,508980.28,519151.05,529436.17,535522.94,517323.79
6734,552397.16,518853.63,537116.84,567055.77,513430.36,538043.53,543620.65,558150.92,531421.31,502864.91,483522.7,502465.56,545168.8,534202.45,524677.94,488191.93,560601.89,545257.1,541957.69,506214.97,536075.86,467138.88,520472.37,565839.99
7734,1367996.27,1427209.52,1350222.92,1457679.84,1433033.39,1329256.49,1463236.61,1361716.05,1298824.74,1388348.27,1399326.34,1479613.84,1388062.25,1320125.97,1399649.47,1424711.04,1392913.34,1287161.19,1456294.95,1406145.99,1286588.65,1419230.35,1359993.44,1455381.56
8734,851743.85,871282.66,926905.77,946089.91,912084.42,843584.27,892743.05,935952.68,853269.4,923932.41,944662.73,978259.46,985872.1,864549.87,904696.31,844647.45,969813.23,927684.0,892763.78,948998.97,911362.31,850258.7,867531.21,839057.68
