0,316454.04,294557.64,332735.93,331270.2,325120.17,336342.79,351652.86,303087.67,311728.37,325328.49,332933.46,279160.56,328055.61,294470.49,322544.13,305652.65,332448.28,329461.37,343856.85,310102.41,332884.11,338836.67,316407.49,315182.98
851,1268242.54,1198177.87,1090165.31,1285453.02,1291359.38,1225108.17,1310664.04,1233346.26,1206558.52,1257921.02,1188464.4,1190202.78,1217963.62,1223880.0,1120497.55,1254572.35,1220007.93,1114721.9,1152662.57,1164968.63,1129610.75,1273454.67,1346664.33,1218243.73
1851,1339189.03,1352891.74,1482479.5,1196282.75,1333918.76,1269301.73,1378813.95,1321583.12,1279579.61,1313279.92,1389429.06,1374845.86,1340630.91,1318731.37,1383783.7,1505481.85,1475728.35,1369191.6,1380292.03,1340386.73,1307641.76,1384086.03,1391216.41,1370918.98
2852,1272323.06,1257137.87,1349212.9,1395401.58,1474568.88,1346548.42,1226777.17,1280121.39,1440033.92,1278082.15,1440725.18,1353269.52,1179649.57,1339595.28,1387556.84,1448890.78,1366631.49,1291860.45,1320932.7,1473815.55,1418703.9,1228162.06,1336534.72,1346556.81
3851,1151012.57,1187180.1,1235233.35,1252127.64,1275052.55,1317414.27,1039921.33,1209569.59,1217882.57,1175714.47,1218228.77,1029449.8,1255492.36,1202778.06,1142143.83,1138235.9,1209604.9,1213074.65,1234082.94,1211165.67,1190336.65,1240596.42,1209026.95,1091080.01
4851,1158017.79,1180618.55,1173843.38,1141831.09,1044053.18,1065291.09,1112104.55,1107956.3,1100758.55,1113894.38,1164581.51,1073939.72,1120810.08,1045730.45,1136793.48,1117642.84,1048928.8,1099070.17,1090537.73,1019410.73,1091974.9,1126438.44,1050151.08,1090835.43
5851,1068960.88,996141.9,1025369.08,1038051.34,1051224.95,1055524.9,1142663.14,1023547.58,1069413.06,1001252.05,1055245.64,1097491.93,927354.04,1037616.96,1092139.47,1005386.71,987906.65,948844.4,963424.78,1045977.72,980452.97,1007630.48,1006272.51,970616.68
6852,1142736.97,1114564.47,1216571.08,1072913.52,1152777.24,1242059.39,1065396.98,1162057.21,1196564.08,1120557.09,1105297.8,1149607.59,1191464.22,1138560.54,1094645.22,1253170.83,1128143.61,1131084.65,1122415.81,1180180.42,1077083.42,1168345.98,1180552.4,1196012.83
7851,933625.12,1049720.15,940548.91,1075427.55,1076157.93,1061206.35,977190.22,972198.89,1013549.94,1117271.87,1035646.41,1094949.56,916461.84,977357.52,1101005.75,1003978.14,1086470.41,985290.28,1118027.8,1093004.75,1096280.08,1048786.11,1174251.9,1014094.95
8851,1131678.51,1147028.83,1173757.76,1139270.66,1041390.71,1188258.74,1295103.68,1160487.27,1269055.51,1169620.27,1147660.99,1206967.05,1105262.41,1120266.0,1121854.46,1181911.58,1122993.96,1236006.42,1180402.1,1088722.39,1130097.83,1115895.14,1126493.54,1115424.78
9851,981677.93,1008808.64,992509.24,1001323.32,1048196.58,1034744.75,1070786.24,1002332.83,1015508.23,986902.14,1024321.05,1054715.28,1062193.06,1033423.47,1053894.55,987544.36,1017894.87,1014807.13,947882.79,1112560.59,940141.54,1027152.2,1031524.2,968793.49
10851,790022.97,804700.15,801409.51,813078.54,893167.59,826709.47,855686.79,783610.32,831886.56,799198.12,827238.88,764227.22,801200.08,754586.98,829540.89,827540.08,782661.85,839857.4,916101.11,880883.76,813254.95,862796.58,858266.03,795500.48
11852,630158.96,565554.14,606072.26,606695.58,657899.28,588417.21,560606.34,583326.38,541911.41,586990.26,541208.9,584835.67,611945.72,545726.91,592479.62,569428.6,626327.11,536960.07,574896.12,588021.2,601012.62,563907.81,590828.02,611921.8
12851,778537.13,826273.76,697147.57,757376.53,807901.77,817046.15,807708.28,803968.47,829889.01,748597.62,837947.5,823591.44,790890.55,775246.23,785905.09,793017.92,867482.74,827355.78,785728.17,773077.55,757302.3,803648.38,797517.84,867485.61
13851,403082.42,415965.06,412412.81,380967.59,393157.21,375039.46,377881.07,407107.05,386194.19,382806.83,376627.97,417979.29,380914.98,391514.4,409953.1,367338.14,377820.97,409962.51,399730.69,426516.2,401291.68,383320.37,404327.22,406791.99
14851,1179707.61,1222358.32,1384638.91,1296243.64,1283101.59,1351093.08,1347647.56,1319470.21,1246060.59,1265858.25,1218060.21,1324034.36,1313995.35,1257304.74,1251199.93,1219940.23,1246914.69,1197517.25,1162537.08,1357628.98,1309275.25,1279529.48,1242026.06,1318347.28
15851,1206480.6,1282052.96,1122953.53,1157247.88,1192052.36,1125774.42,1352527.99,1167982.56,1118470.57,1141280.29,1186702.47,1235371.65,1042775.77,1189857.98,1168298.56,1087662.03,1140208.34,1143836.98,1263926.72,1164201.18,1120679.9,1201565.62,1183223.75,1143084.13
16851,1159563.76,1214174.72,1056929.51,1085350.0,1174182.06,1078106.1,1059866.88,1062307.33,1210693.13,1122667.58,1049835.22,1161498.24,1167074.85,1134463.31,1167514.69,1211586.24,1165579.31,1175657.75,1233395.01,1112234.13,1154136.81,1081126.38,1200297.82,1231817.24
17851,1042339.58,1012560.67,946652.42,962805.92,931300.59,1023317.16,966532.22,1006776.84,1043742.1,1009412.55,1000371.6,933213.08,970680.49,978749.31,947164.02,1117177.66,1032642.99,979172.09,1011314.07,964837.68,982164.8,951037.69,1044769.32,966345.14
18851,1241275.46,1167698.07,1264103.72,1260263.5,1237715.46,1133513.05,1214518.14,1247323.67,1307735.15,1188287.19,1266155.68,1288676.77,1081110.99,1245175.01,1161763.02,1147062.89,1203808.99,1325454.95,1222261.41,1187227.34,1183896.64,1254879.69,1286399.05,1164534.8
19852,1155139.7,1145982.08,1226950.68,1105289.54,1000955.26,1010674.85,1110538.18,1140313.85,1204944.53,1188730.41,1091219.78,1113583.8,1195127.13,1043542.64,1137638.74,1064469.46,1118160.46,1130215.49,1161700.81,1104608.29,1087647.04,1070539.46,1220805.9,1155330.57
20852,1162718.43,1083252.79,1090318.45,1074078.39,1088102.76,1123119.96,1137793.86,1131928.05,1110380.77,1064929.53,1072927.64,1173992.52,1120615.85,1021197.3,1129711.58,1070703.81,983632.1,1141898.81,1069651.02,1126567.85,1117495.83,1014329.97,1077465.33,1055640.44
21851,949355.58,934582.42,955647.04,882778.15,883395.29,846082.19,1038948.96,958482.32,1004138.53,986249.05,950168.7,963452.27,977961.35,943727.17,1005642.16,957954.38,948003.42,958999.45,908856.74,1022916.79,892482.75,972330.99,954018.79,895239.53
22851,1039981.99,1044454.95,1117673.62,1082948.66,1100228.06,1045251.75,1055671.75,1125596.96,1037288.21,919731.4,1028348.3,969471.58,997553.34,1023238.96,997654.25,1003422.35,1060323.61,1127453.16,977573.63,956331.38,1019243.29,1047302.46,1004206.12,1050220.01
23852,780755.02,883741.75,839061.61,905676.12,866562.03,818994.97,819648.19,815729.12,822766.58,763873.69,869780.92,810570.62,813962.53,883742.65,830509.7,784447.69,780854.6,854632.41,759070.12,764538.21,830765.0,795761.75,819646.37,783584.37
24852,1460761.15,1467318.43,1593375.39,1494526.64,1528397.98,1539893.58,1652573.66,1396171.13,1468529.29,1467992.57,1372651.34,1461386.04,1453855.75,1534234.52,1557683.4,1440269.96,1478644.8,1461062.89,1594416.04,1464799.85,1545937.04,1545409.73,1477806.69,1481910.12
25851,1500493.35,1453430.29,1508604.02,1478053.0,1516621.37,1363048.96,1290388.16,1432229.06,1534995.51,1497360.26,1406921.87,1426404.07,1440372.01,1352816.75,1445587.89,1338512.02,1414147.42,1390196.33,1423676.13,1468341.32,1504789.11,1316983.92,1373199.84,1468824.79
26852,1452824.23,1378797.47,1424070.07,1549826.03,1499982.45,1387254.21,1427843.98,1476513.83,1303421.15,1387213.38,1336734.33,1480115.3,1552686.91,1399258.55,1577258.77,1446958.41,1382032.42,1222866.84,1462018.67,1450398.85,1439074.7,1481829.62,1422488.85,1319719.5
27851,1325577.74,1400918.28,1459347.35,1302616.38,1397397.3,1354741.51,1524237.36,1214984.61,1380240.63,1436985.61,1312901.46,1288869.42,1455088.78,1262061.46,1352785.23,1435224.48,1315914.1,1397370.28,1451895.26,1411736.84,1286080.31,1262589.97,1416267.21,1326907.09
28851,2060348.71,1970824.15,2122363.78,2085714.63,1899966.53,2098775.94,2151022.18,1881695.82,2100624.85,2156804.69,2069487.12,2012231.66,2058604.58,1919290.04,2118707.18,1834879.38,2106067.95,2024543.79,2201913.65,2128187.76,1916450.44,2156476.85,1893725.37,2057786.66
29851,1919019.07,1857038.76,1943224.65,1889181.92,1897632.45,1978715.47,1883944.1,1986697.83,1874994.64,2062961.03,1979112.56,1871070.53,1958964.05,2025165.13,1918155.54,1969412.74,1883713.87,1980374.37,2012008.31,1910309.89,1803056.91,1904111.09,2007329.74,1942247.59
30851,1651303.86,1605035.74,1608690.41,1508693.35,1561649.12,1722815.05,1658720.04,1573133.75,1525846.62,1609221.43,1736578.79,1603328.43,1432686.69,1546445.12,1554183.02,1566925.37,1668703.04,1576844.78,1457990.95,1689931.31,1595160.22,1763900.8,1653481.19,1597052.12
31851,1725309.98,1889094.24,1893052.87,1977463.51,1824235.3,2001937.04,1983079.2,1961197.22,1759111.83,1801480.06,1903267.1,1890318.23,1915907.44,2042539.3,1882213.05,1957932.76,1934426.37,1820753.6,1881583.54,1857016.92,1913950.5,1887740.12,1815141.1,1773302.16
32852,1726815.0,1803041.3,1769177.5,1664014.34,1834254.74,1841179.62,1854205.71,1721886.66,1814774.96,1817825.66,1605992.63,1944568.21,1765773.38,1768461.26,1825991.76,1814071.69,1762182.9,1673544.68,1876611.71,1809457.61,1785098.18,1676468.82,1777593.93,1694416.35
33851,1938930.85,1941165.49,1964423.78,1706698.91,2052280.88,1759463.26,1872975.26,2012316.87,1899055.61,2095274.19,1892944.74,1935362.62,1824796.62,1772231.07,1840540.1,1831963.92,1927803.96,1854521.3,1935853.5,1916179.71,1850350.31,1861158.12,1838189.26,1760808.32
34852,1898659.76,1963515.35,1999639.16,1812160.16,2224539.58,1938432.38,2080014.37,2174405.69,2009960.25,1898425.44,2021965.8,1889669.7,1845887.66,2061082.95,2136229.98,1795829.49,1946671.77,2088986.55,1800576.31,1851318.05,2115439.63,2190214.85,2138707.92,1965101.16
35851,1424869.36,1388026.5,1238497.84,1309662.31,1290427.93,1349089.67,1377615.41,1345401.28,1308350.03,1452019.34,1322757.94,1282180.64,1333250.06,1273836.23,1216637.14,1369251.84,1262198.38,1302750.71,1285413.25,1477714.71,1177699.1,1277925.39,1379620.35,1173546.59
36851,1812267.26,1977110.09,1903686.47,1860748.17,1993524.91,2024200.71,1964468.03,2042664.17,1991319.96,1832268.37,1981355.16,2058067.9,2003789.54,1885122.89,2131598.59,2020887.46,1927569.97,1995124.94,2013964.75,1848909.61,1998514.02,1891491.35,2073382.95,1989553.95
37851,1626371.21,1818644.53,1980489.59,1703436.96,1900600.45,1939388.86,1906664.05,1848576.64,1914227.17,1678783.33,1926079.57,1973199.65,1927132.33,2015402.78,1886541.88,1858829.79,1866213.24,1971405.67,1864666.24,1930297.05,1849032.82,1974418.24,1834035.88,1887800.43
38852,1679515.12,1670894.84,1624991.62,1614445.7,1664363.41,1791502.1,1696685.44,1695716.58,1704214.95,1828076.39,1630479.54,1837373.37,1723470.28,1809673.96,1648093.13,1677767.89,1648885.18,1687439.78,1666118.81,1667174.47,1703938.38,1643314.4,1734380.45,1740815.11
