0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,960778.32,863797.63,874974.93,816483.99,892391.65,896251.1,920704.38,885622.19,881134.92,896976.49,843260.95,973179.82,843165.75,825423.28,919629.8,881498.7,875611.74,858219.32,926312.3,959246.09,921661.47,895790.58,803984.54,817480.38
1005,1757554.4,1867627.48,1817602.59,1719127.77,1639069.66,1757555.93,1805591.22,1704608.88,1780187.42,1950468.71,1829062.28,1600242.12,1990104.77,1825814.06,1801174.66,1810997.41,1924451.2,1891514.7,1702748.42,1877652.44,1861107.5,1758582.66,1819851.27,1654821.28
2005,2070391.94,2159603.25,1939142.67,1939555.81,2046891.0,2042494.32,2059572.63,2097540.56,1885163.99,1969764.16,2078225.91,2119399.78,2039544.79,1973973.95,1877669.33,2027480.41,1957470.58,1989654.17,2126971.81,1997522.95,2122781.55,1953921.56,1938917.16,2078958.78
3006,1985073.38,2044092.12,2085721.8,2216645.68,2320497.27,1916452.49,1978922.45,2028695.56,2272832.14,2039636.27,1949260.18,2117304.71,2202244.31,2061632.05,2037021.77,2031933.57,1930596.2,2081721.52,2081582.67,2008785.71,1812933.69,2265361.82,2220172.58,2050467.75
4005,2423048.2,2488198.12,2237732.49,2039298.47,2390242.04,2396025.16,2431851.04,2309449.57,2461499.43,2336387.82,2150402.43,2166050.31,2316632.23,2602734.35,2324598.53,2373691.61,2437791.5,2452503.65,2451831.61,2262544.72,2348171.52,2390842.68,2477906.2,2412138.17
5005,1890841.74,2169611.7,2038296.02,1982758.03,2134342.72,1862217.55,2127692.88,2093561.38,2060579.33,1829628.15,2056518.63,1953051.16,1964002.41,2323865.16,2095228.71,2136182.52,1981467.69,2097589.32,2138163.85,2033180.23,2198058.02,2072568.83,1864631.48,1972312.04
6005,1977707.57,1765499.65,1732955.53,1785112.1,1669786.71,1799860.35,1611094.64,1694693.12,1741254.34,1625931.46,1756970.55,1705295.87,1564747.53,1927715.67,1857861.45,1784095.7,1780079.23,1714051.27,1665541.15,1728602.77,1830936.74,1614967.78,1721286.76,1675098.27
7006,1551172.21,1642761.34,1572797.24,1623161.38,1604632.74,1687706.0,1649387.39,1605537.5,1615557.87,1931457.8,1774856.53,1822263.94,1746839.44,1759257.12,1747440.23,1825693.25,1717077.26,1636782.32,1817511.21,1584836.11,1793837.21,1675524.55,1641974.22,1796407.38
8006,1707522.42,1728459.78,1702089.37,1742124.28,1729263.92,1836050.34,1631980.68,1689028.52,1730318.46,1704531.73,1771772.57,1714870.52,1881481.82,1790626.22,1752639.73,1821811.54,1620138.26,1662322.02,1814702.66,1728002.22,1861230.86,1836561.53,1707500.86,1671693.63
9005,1652852.21,1716282.18,1864997.23,1718045.17,1612592.43,1567929.45,1668078.31,1636910.94,1779952.43,1750567.5,1855150.41,1792311.07,1727662.69,1762271.43,1747289.69,1579265.23,1573415.4,1717090.53,1791085.32,1518007.26,1739322.82,1801196.57,1852390.34,1856091.78
